,point_id,track_id
580,580,15118
581,581,4670
582,582,11213
583,583,23742
584,584,4678
585,585,9988
586,586,18357
587,587,2819
588,588,6628
589,589,5630
590,590,3334
591,591,9504
592,592,1586
593,593,3565
594,594,11512
595,595,17003
596,596,14524
597,597,18870
598,598,14988
599,599,3804
600,600,16063
601,601,6118
602,602,3140
603,603,10073
604,604,2219
605,605,7715
606,606,1695
607,607,13314
608,608,11498
609,609,15891
610,610,6501
611,611,6453
612,612,9865
613,613,13056
614,614,3176
615,615,15718
616,616,17888
617,617,6686
618,618,1661
619,619,4909
620,620,13689
621,621,7337
622,622,17456
623,623,12085
624,624,12543
625,625,13668
626,626,1631
627,627,18146
628,628,11880
629,629,20018
630,630,629
631,631,16071
632,632,1759
633,633,13323
634,634,6743
635,635,4671
636,636,995
637,637,11937
638,638,1711
639,639,7737
640,640,17330
641,641,18654
642,642,16359
643,643,16748
644,644,15495
645,645,507
646,646,7937
647,647,19397
648,648,953
649,649,20413
650,650,12290
651,651,4096
652,652,20035
653,653,16155
654,654,14563
655,655,957
656,656,13153
657,657,13051
658,658,3130
659,659,1289
660,660,3290
661,661,3788
662,662,244
663,663,17392
664,664,13217
665,665,11945
666,666,13769
667,667,2671
668,668,15371
669,669,3365
670,670,12494
671,671,22960
672,672,20430
673,673,11243
674,674,14616
675,675,6691
676,676,1063
677,677,109
678,678,22860
679,679,16328
680,680,2202
681,681,416
682,682,6941
683,683,8572
684,684,18876
685,685,13204
686,686,14359
687,687,6346
688,688,4977
689,689,18072
690,690,10655
691,691,12288
692,692,13531
693,693,10026
694,694,8285
695,695,16681
696,696,19650
697,697,12381
698,698,15329
699,699,14863
700,700,10635
701,701,21348
702,702,4049
703,703,59
704,704,2430
705,705,12911
706,706,20310
707,707,15368
708,708,7132
709,709,6542
710,710,11771
711,711,13379
712,712,14256
713,713,21948
714,714,13771
715,715,13362
716,716,17938
717,717,1484
718,718,12443
719,719,13279
720,720,14768
721,721,8616
722,722,4463
723,723,12984
724,724,7570
725,725,6549
726,726,17527
727,727,20814
728,728,2374
729,729,18410
730,730,3489
731,731,6623
732,732,6575
733,733,9923
734,734,18851
735,735,20744
736,736,6301
737,737,3881
738,738,9078
739,739,6399
740,740,12687
741,741,16739
742,742,1786
743,743,3258
744,744,3297
745,745,3170
746,746,22499
747,747,13945
748,748,3413
749,749,1240
750,750,10631
751,751,791
752,752,15105
753,753,19880
754,754,13459
755,755,22022
756,756,21376
757,757,12947
758,758,9448
759,759,22950
760,760,17818
761,761,6329
762,762,10597
763,763,12927
764,764,13986
765,765,392
766,766,14344
767,767,12446
768,768,10531
769,769,17159
770,770,3601
771,771,8369
772,772,20806
773,773,17718
774,774,1640
775,775,19084
776,776,19192
777,777,3773
778,778,606
779,779,11438
780,780,9342
781,781,3859
782,782,14089
783,783,16365
784,784,819
785,785,4342
786,786,13415
787,787,8854
788,788,23880
789,789,6398
790,790,18088
791,791,2043
792,792,3204
793,793,1679
794,794,9977
795,795,14967
796,796,11930
797,797,21243
798,798,6992
799,799,19925
800,800,6692
801,801,20792
802,802,13455
803,803,13253
804,804,5159
805,805,14945
806,806,18834
807,807,23765
808,808,208
809,809,19337
810,810,16623
811,811,9610
812,812,835
813,813,2441
814,814,4460
815,815,12495
816,816,18942
817,817,15842
818,818,15006
819,819,16471
820,820,13491
821,821,13165
822,822,13391
823,823,13389
824,824,18565
825,825,443
826,826,5272
827,827,20774
828,828,5010
829,829,2859
830,830,7388
831,831,12999
832,832,7800
833,833,17018
834,834,22215
835,835,4640
836,836,6383
837,837,17567
838,838,14883
839,839,16728
840,840,6642
841,841,17353
842,842,2230
843,843,4290
844,844,12607
845,845,1741
846,846,13291
847,847,15064
848,848,9397
849,849,19395
850,850,7280
851,851,5134
852,852,6667
853,853,13203
854,854,817
855,855,10951
856,856,13307
857,857,14952
858,858,420
859,859,13523
860,860,10617
861,861,5763
862,862,3356
863,863,6469
864,864,432
865,865,11535
866,866,13272
867,867,14474
868,868,23856
869,869,6705
870,870,16385
871,871,12995
872,872,19827
873,873,13520
874,874,13355
875,875,8482
876,876,14107
877,877,23306
878,878,7937
879,879,6322
880,880,14918
881,881,9229
882,882,8914
883,883,17932
884,884,13155
885,885,1603
886,886,6628
887,887,20962
888,888,19631
889,889,15585
890,890,17176
891,891,10881
892,892,21496
893,893,22149
894,894,1489
895,895,18464
896,896,1683
897,897,19738
898,898,5365
899,899,12124
900,900,3290
901,901,13668
902,902,11129
903,903,18941
904,904,9170
905,905,13213
906,906,7752
907,907,16748
908,908,17528
909,909,2017
910,910,14830
911,911,13803
912,912,13900
913,913,10943
914,914,10160
915,915,16788
916,916,19910
917,917,14524
918,918,15871
919,919,13516
920,920,21151
921,921,18294
922,922,5929
923,923,21120
924,924,8581
925,925,15118
926,926,15501
927,927,17888
928,928,4473
929,929,13512
930,930,8895
931,931,3365
932,932,20413
933,933,13051
934,934,11160
935,935,3130
936,936,15323
937,937,1785
938,938,13141
939,939,20298
940,940,12012
941,941,6015
942,942,6206
943,943,244
944,944,3376
945,945,11597
946,946,12857
947,947,13503
948,948,6385
949,949,6501
950,950,5144
951,951,891
952,952,5120
953,953,4678
954,954,13170
955,955,8924
956,956,20496
957,957,3097
958,958,3711
959,959,14337
960,960,3855
961,961,15721
962,962,11213
963,963,7546
964,964,20024
965,965,1130
966,966,19094
967,967,14937
968,968,6725
969,969,20747
970,970,10009
971,971,8590
972,972,11485
973,973,21193
974,974,17872
975,975,11
976,976,20884
977,977,3146
978,978,17706
979,979,3176
980,980,6480
981,981,8933
982,982,6774
983,983,6707
984,984,23772
985,985,13500
986,986,7999
987,987,6881
988,988,17117
989,989,11861
990,990,457
991,991,1702
992,992,15152
993,993,2655
994,994,6034
995,995,22143
996,996,16259
997,997,8761
998,998,2671
999,999,4864
1000,1000,13395
1001,1001,18783
1002,1002,18202
1003,1003,4083
1004,1004,17003
1005,1005,22259
1006,1006,13343
1007,1007,507
1008,1008,19499
1009,1009,1710
1010,1010,11281
1011,1011,9419
1012,1012,1586
1013,1013,11436
1014,1014,16071
1015,1015,1521
1016,1016,2034
1017,1017,1661
1018,1018,6359
1019,1019,12677
1020,1020,16359
1021,1021,3567
1022,1022,19336
1023,1023,16269
1024,1024,7098
1025,1025,17664
1026,1026,4909
1027,1027,3334
1028,1028,5372
1029,1029,13212
1030,1030,4898
1031,1031,20252
1032,1032,21098
1033,1033,4564
1034,1034,5526
1035,1035,21703
1036,1036,22944
1037,1037,10742
1038,1038,328
1039,1039,16057
1040,1040,12044
1041,1041,995
1042,1042,13323
1043,1043,20636
1044,1044,18507
1045,1045,7737
1046,1046,8339
1047,1047,11512
1048,1048,3770
1049,1049,17934
1050,1050,16051
1051,1051,5609
1052,1052,22234
1053,1053,2114
1054,1054,7409
1055,1055,12085
1056,1056,3110
1057,1057,4863
1058,1058,18226
1059,1059,12047
1060,1060,20018
1061,1061,10472
1062,1062,15495
1063,1063,19084
1064,1064,20320
1065,1065,681
1066,1066,3193
1067,1067,19425
1068,1068,18072
1069,1069,4735
1070,1070,416
1071,1071,4640
1072,1072,7570
1073,1073,8164
1074,1074,20691
1075,1075,1695
1076,1076,5176
1077,1077,6692
1078,1078,8992
1079,1079,2159
1080,1080,5625
1081,1081,1257
1082,1082,205
1083,1083,1377
1084,1084,21092
1085,1085,12397
1086,1086,18679
1087,1087,1807
1088,1088,20969
1089,1089,3240
1090,1090,3680
1091,1091,606
1092,1092,6383
1093,1093,3356
1094,1094,315
1095,1095,8420
1096,1096,14111
1097,1097,12991
1098,1098,11489
1099,1099,14197
1100,1100,7222
1101,1101,19668
1102,1102,10655
1103,1103,392
1104,1104,20923
1105,1105,5652
1106,1106,1783
1107,1107,1631
1108,1108,8791
1109,1109,17370
1110,1110,20902
1111,1111,3170
1112,1112,13203
1113,1113,6346
1114,1114,15265
1115,1115,14832
1116,1116,10073
1117,1117,6315
1118,1118,3258
1119,1119,13577
1120,1120,12543
1121,1121,18250
1122,1122,109
1123,1123,13307
1124,1124,20218
1125,1125,1622
1126,1126,17913
1127,1127,1554
1128,1128,20517
1129,1129,18591
1130,1130,913
1131,1131,12188
1132,1132,10451
1133,1133,12754
1134,1134,14161
1135,1135,4801
1136,1136,6453
1137,1137,18129
1138,1138,4509
1139,1139,817
1140,1140,11880
1141,1141,12528
1142,1142,9977
1143,1143,8808
1144,1144,20814
1145,1145,18544
1146,1146,19192
1147,1147,22548
1148,1148,4096
1149,1149,12426
1150,1150,10531
1151,1151,3227
1152,1152,16831
1153,1153,7599
1154,1154,14265
1155,1155,15132
1156,1156,8103
1157,1157,4290
1158,1158,13491
1159,1159,13045
1160,1160,12494
1161,1161,14883
1162,1162,6299
1163,1163,10534
1164,1164,9488
1165,1165,22580
1166,1166,3325
1167,1167,14616
1168,1168,6329
1169,1169,59
1170,1170,6691
1171,1171,6743
1172,1172,828
1173,1173,7280
1174,1174,18203
1175,1175,11380
1176,1176,7881
1177,1177,8616
1178,1178,9923
1179,1179,15587
1180,1180,20487
1181,1181,16631
1182,1182,18377
1183,1183,13009
1184,1184,17406
1185,1185,1240
1186,1186,2041
1187,1187,13479
1188,1188,8765
1189,1189,19715
1190,1190,4557
1191,1191,6675
1192,1192,1765
1193,1193,2141
1194,1194,420
1195,1195,9519
1196,1196,6399
1197,1197,14344
1198,1198,2549
1199,1199,19006
1200,1200,19657
1201,1201,2441
1202,1202,19866
1203,1203,13379
1204,1204,9376
1205,1205,12679
1206,1206,10635
1207,1207,11243
1208,1208,19527
1209,1209,9776
1210,1210,15030
1211,1211,17147
1212,1212,7800
1213,1213,16648
1214,1214,20336
1215,1215,17372
1216,1216,6642
1217,1217,10951
1218,1218,18834
1219,1219,21145
1220,1220,21060
1221,1221,21120
1222,1222,8814
1223,1223,4944
1224,1224,18464
1225,1225,23263
1226,1226,1406
1227,1227,13911
1228,1228,8895
1229,1229,3091
1230,1230,13383
1231,1231,208
1232,1232,4994
1233,1233,8049
1234,1234,9145
1235,1235,9042
1236,1236,15335
1237,1237,17969
1238,1238,6559
1239,1239,6189
1240,1240,7659
1241,1241,1063
1242,1242,17018
1243,1243,1130
1244,1244,3297
1245,1245,10160
1246,1246,6359
1247,1247,2657
1248,1248,4898
1249,1249,12368
1250,1250,1759
1251,1251,14382
1252,1252,21910
1253,1253,4460
1254,1254,16591
1255,1255,3176
1256,1256,12936
1257,1257,9292
1258,1258,15218
1259,1259,14992
1260,1260,12443
1261,1261,7715
1262,1262,14768
1263,1263,10009
1264,1264,22423
1265,1265,370
1266,1266,22969
1267,1267,5696
1268,1268,5219
1269,1269,1289
1270,1270,6688
1271,1271,11861
1272,1272,10742
1273,1273,1683
1274,1274,13400
1275,1275,14182
1276,1276,12999
1277,1277,20747
1278,1278,8482
1279,1279,10336
1280,1280,12350
1281,1281,22635
1282,1282,9336
1283,1283,9721
1284,1284,13468
1285,1285,6992
1286,1286,11937
1287,1287,1242
1288,1288,13528
1289,1289,17415
1290,1290,18870
1291,1291,15189
1292,1292,4568
1293,1293,18482
1294,1294,13165
1295,1295,21021
1296,1296,2430
1297,1297,16967
1298,1298,17236
1299,1299,15152
1300,1300,8933
1301,1301,835
1302,1302,6666
1303,1303,15562
1304,1304,22778
1305,1305,4977
1306,1306,2230
1307,1307,16563
1308,1308,6356
1309,1309,10204
1310,1310,18146
1311,1311,21221
1312,1312,3365
1313,1313,4812
1314,1314,8572
1315,1315,13754
1316,1316,5609
1317,1317,16192
1318,1318,18478
1319,1319,8369
1320,1320,14102
1321,1321,18286
1322,1322,11978
1323,1323,12877
1324,1324,4305
1325,1325,11042
1326,1326,21856
1327,1327,819
1328,1328,17872
1329,1329,22094
1330,1330,6628
1331,1331,16063
1332,1332,9401
1333,1333,18565
1334,1334,4564
1335,1335,328
1336,1336,12124
1337,1337,13459
1338,1338,791
1339,1339,1586
1340,1340,5144
1341,1341,14649
1342,1342,9419
1343,1343,5372
1344,1344,9397
1345,1345,3300
1346,1346,5365
1347,1347,13455
1348,1348,13267
1349,1349,6725
1350,1350,10631
1351,1351,6389
1352,1352,507
1353,1353,13051
1354,1354,11
1355,1355,2043
1356,1356,3567
1357,1357,14524
1358,1358,3500
1359,1359,3788
1360,1360,20512
1361,1361,15323
1362,1362,14038
1363,1363,13522
1364,1364,12762
1365,1365,19366
1366,1366,8048
1367,1367,22397
1368,1368,22684
1369,1369,19094
1370,1370,13443
1371,1371,3325
1372,1372,646
1373,1373,16359
1374,1374,2079
1375,1375,6344
1376,1376,15626
1377,1377,13473
1378,1378,19219
1379,1379,13355
1380,1380,17003
1381,1381,1495
1382,1382,10435
1383,1383,22252
1384,1384,7752
1385,1385,4557
1386,1386,20553
1387,1387,9519
1388,1388,7389
1389,1389,10994
1390,1390,5053
1391,1391,21449
1392,1392,7222
1393,1393,2655
1394,1394,20092
1395,1395,1484
1396,1396,17370
1397,1397,17528
1398,1398,3245
1399,1399,3356
1400,1400,4801
1401,1401,5176
1402,1402,23703
1403,1403,631
1404,1404,17330
1405,1405,13307
1406,1406,18143
1407,1407,13855
1408,1408,1622
1409,1409,20782
1410,1410,760
1411,1411,12085
1412,1412,13203
1413,1413,13438
1414,1414,16650
1415,1415,9248
1416,1416,15501
1417,1417,15560
1418,1418,21348
1419,1419,23364
1420,1420,7822
1421,1421,957
1422,1422,8609
1423,1423,18663
1424,1424,1521
1425,1425,10026
1426,1426,13859
1427,1427,12288
1428,1428,4473
1429,1429,7297
1430,1430,13291
1431,1431,8791
1432,1432,2549
1433,1433,14535
1434,1434,15520
1435,1435,14967
1436,1436,5134
1437,1437,4121
1438,1438,6469
1439,1439,15585
1440,1440,8924
1441,1441,17664
1442,1442,6283
1443,1443,6301
1444,1444,11243
1445,1445,9376
1446,1446,1785
1447,1447,3565
1448,1448,13072
1449,1449,12655
1450,1450,15892
1451,1451,11280
1452,1452,7800
1453,1453,4640
1454,1454,13996
1455,1455,13415
1456,1456,14874
1457,1457,14618
1458,1458,15871
1459,1459,22370
1460,1460,20430
1461,1461,12022
1462,1462,9518
1463,1463,16051
1464,1464,6881
1465,1465,7525
1466,1466,6383
1467,1467,16259
1468,1468,10304
1469,1469,2304
1470,1470,9170
1471,1471,1879
1472,1472,13552
1473,1473,19397
1474,1474,11880
1475,1475,14937
1476,1476,12677
1477,1477,7737
1478,1478,9504
1479,1479,12290
1480,1480,13900
1481,1481,18574
1482,1482,14742
1483,1483,18306
1484,1484,19656
1485,1485,430
1486,1486,7407
1487,1487,9865
1488,1488,12188
1489,1489,18681
1490,1490,19213
1491,1491,20747
1492,1492,10617
1493,1493,6741
1494,1494,18146
1495,1495,21910
1496,1496,6189
1497,1497,17319
1498,1498,5347
1499,1499,9342
1500,1500,20902
1501,1501,7299
1502,1502,18564
1503,1503,14423
1504,1504,4864
1505,1505,19715
1506,1506,18464
1507,1507,14832
1508,1508,9980
1509,1509,20814
1510,1510,12679
1511,1511,12505
1512,1512,19855
1513,1513,6359
1514,1514,17040
1515,1515,7881
1516,1516,21011
1517,1517,10472
1518,1518,18294
1519,1519,11895
1520,1520,23263
1521,1521,14182
1522,1522,2168
1523,1523,20744
1524,1524,5159
1525,1525,6753
1526,1526,19395
1527,1527,3227
1528,1528,4735
1529,1529,819
1530,1530,15371
1531,1531,18783
1532,1532,1328
1533,1533,3183
1534,1534,12754
1535,1535,13400
1536,1536,13395
1537,1537,6385
1538,1538,5526
1539,1539,13125
1540,1540,9849
1541,1541,16967
1542,1542,1807
1543,1543,21590
1544,1544,10855
1545,1545,9868
1546,1546,17815
1547,1547,23362
1548,1548,21703
1549,1549,15064
1550,1550,5010
1551,1551,4909
1552,1552,11861
1553,1553,20636
1554,1554,13391
1555,1555,18865
1556,1556,16591
1557,1557,2671
1558,1558,8103
1559,1559,7295
1560,1560,4096
1561,1561,835
1562,1562,15562
1563,1563,1765
1564,1564,14616
1565,1565,17415
1566,1566,1786
1567,1567,2256
1568,1568,1759
1569,1569,4944
1570,1570,13383
1571,1571,12543
1572,1572,12687
1573,1573,3364
1574,1574,3680
1575,1575,2095
1576,1576,13379
1577,1577,18358
1578,1578,17872
1579,1579,5350
1580,1580,16748
1581,1581,6501
1582,1582,6398
1583,1583,15218
1584,1584,12927
1585,1585,15132
1586,1586,2383
1587,1587,22016
1588,1588,13204
1589,1589,208
1590,1590,108
1591,1591,6889
1592,1592,6686
1593,1593,11
1594,1594,3170
1595,1595,6375
1596,1596,21799
1597,1597,3788
1598,1598,16365
1599,1599,17406
1600,1600,11880
1601,1601,8164
1602,1602,19366
1603,1603,1289
1604,1604,2549
1605,1605,9229
1606,1606,2043
1607,1607,416
1608,1608,13490
1609,1609,15118
1610,1610,3567
1611,1611,19925
1612,1612,11243
1613,1613,13754
1614,1614,13361
1615,1615,16385
1616,1616,17930
1617,1617,6180
1618,1618,6389
1619,1619,13141
1620,1620,12371
1621,1621,8420
1622,1622,315
1623,1623,1242
1624,1624,21120
1625,1625,13203
1626,1626,6356
1627,1627,4863
1628,1628,16648
1629,1629,9289
1630,1630,5583
1631,1631,3500
1632,1632,19635
1633,1633,14952
1634,1634,9519
1635,1635,15367
1636,1636,59
1637,1637,15585
1638,1638,9878
1639,1639,13355
1640,1640,6675
1641,1641,9923
1642,1642,5733
1643,1643,326
1644,1644,6935
1645,1645,19795
1646,1646,19965
1647,1647,15152
1648,1648,2916
1649,1649,7937
1650,1650,19825
1651,1651,328
1652,1652,14337
1653,1653,21129
1654,1654,1661
1655,1655,18941
1656,1656,15855
1657,1657,3297
1658,1658,10531
1659,1659,11652
1660,1660,22215
1661,1661,606
1662,1662,7822
1663,1663,2202
1664,1664,20691
1665,1665,7407
1666,1666,8791
1667,1667,13343
1668,1668,17666
1669,1669,16359
1670,1670,15501
1671,1671,23498
1672,1672,20860
1673,1673,20185
1674,1674,1360
1675,1675,7999
1676,1676,3334
1677,1677,8285
1678,1678,8854
1679,1679,23175
1680,1680,2784
1681,1681,6667
1682,1682,15626
1683,1683,11325
1684,1684,19880
1685,1685,7222
1686,1686,8590
1687,1687,4395
1688,1688,22315
1689,1689,20797
1690,1690,4994
1691,1691,9641
1692,1692,15842
1693,1693,19321
1694,1694,7060
1695,1695,18820
1696,1696,4812
1697,1697,817
1698,1698,828
1699,1699,20430
1700,1700,13212
1701,1701,9042
1702,1702,3881
1703,1703,3855
1704,1704,8369
1705,1705,742
1706,1706,9719
1707,1707,6822
1708,1708,18447
1709,1709,13056
1710,1710,6015
1711,1711,16137
1712,1712,18834
1713,1713,2095
1714,1714,14879
1715,1715,13759
1716,1716,3734
1717,1717,19425
1718,1718,1702
1719,1719,5144
1720,1720,4869
1721,1721,23364
1722,1722,15757
1723,1723,17406
1724,1724,6623
1725,1725,14742
1726,1726,7989
1727,1727,10742
1728,1728,19838
1729,1729,3183
1730,1730,3804
1731,1731,5176
1732,1732,19735
1733,1733,14474
1734,1734,5772
1735,1735,14832
1736,1736,21889
1737,1737,13577
1738,1738,18539
1739,1739,15303
1740,1740,1765
1741,1741,20092
1742,1742,13291
1743,1743,392
1744,1744,457
1745,1745,819
1746,1746,6301
1747,1747,1063
1748,1748,13323
1749,1749,19541
1750,1750,10534
1751,1751,7752
1752,1752,6469
1753,1753,9040
1754,1754,2766
1755,1755,5526
1756,1756,8077
1757,1757,22234
1758,1758,15368
1759,1759,5002
1760,1760,20808
1761,1761,12288
1762,1762,17706
1763,1763,6359
1764,1764,8992
1765,1765,20923
1766,1766,12368
1767,1767,7299
1768,1768,6385
1769,1769,432
1770,1770,12929
1771,1771,17282
1772,1772,19820
1773,1773,2655
1774,1774,13180
1775,1775,3097
1776,1776,606
1777,1777,8049
1778,1778,2799
1779,1779,2304
1780,1780,6559
1781,1781,13072
1782,1782,18679
1783,1783,9313
1784,1784,3899
1785,1785,21703
